rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2023-12-29,2024-02-01,2024-01-19,000880.SZ,10.62,9.35,-0.11958568738229747
2023-12-29,2024-02-01,2024-01-22,301150.SZ,33.19,28.72,-0.13467912021693274
2023-12-29,2024-02-01,2024-01-22,300981.SZ,16.0,13.86,-0.13375000000000004
2023-12-29,2024-02-01,2024-01-22,688479.SH,23.39,20.3,-0.13210773834972211
2023-12-29,2024-02-01,2024-01-22,688175.SH,27.71,24.03,-0.13280404186214356
2023-12-29,2024-02-01,2024-01-22,605060.SH,18.7,16.35,-0.1256684491978608
2023-12-29,2024-02-01,2024-01-22,301160.SZ,42.81,36.77,-0.14108853071712213
2023-12-29,2024-02-01,2024-01-22,688697.SH,18.81,16.3,-0.13343965975544914
2023-12-29,2024-02-01,2024-01-23,301322.SZ,41.34,34.3,-0.1702951136913402
2023-12-29,2024-02-01,2024-01-23,688317.SH,21.2,18.17,-0.14292452830188673
2023-12-29,2024-02-01,2024-01-23,688075.SH,40.3,34.6,-0.14143920595533488
2023-12-29,2024-02-01,2024-01-23,688330.SH,28.53,23.77,-0.1668419207851385
2023-12-29,2024-02-01,2024-01-23,605287.SH,16.95,14.72,-0.13156342182890846
2023-12-29,2024-02-01,2024-01-23,600843.SH,5.7,4.86,-0.1473684210526316
2023-12-29,2024-02-01,2024-01-23,603095.SH,16.18,13.68,-0.15451174289245984
2023-12-29,2024-02-01,2024-01-23,301305.SZ,18.08,15.28,-0.15486725663716805
2023-12-29,2024-02-01,2024-01-23,601065.SH,11.52,9.74,-0.15451388888888884
2023-12-29,2024-02-01,2024-01-23,603173.SH,22.53,19.18,-0.14869063470927657
2023-12-29,2024-02-01,2024-01-23,300834.SZ,21.4,18.3,-0.1448598130841121
2023-12-29,2024-02-01,2024-01-23,603681.SH,15.16,12.96,-0.14511873350923477
2023-12-29,2024-02-01,2024-01-23,301362.SZ,39.42,34.1,-0.13495687468290207
2023-12-29,2024-02-01,2024-01-23,603235.SH,23.92,21.0,-0.12207357859531776
2023-12-29,2024-02-01,2024-01-23,301148.SZ,22.25,18.97,-0.14741573033707867
2023-12-29,2024-02-01,2024-01-23,688267.SH,19.34,15.89,-0.1783867631851086
2023-12-29,2024-02-01,2024-01-23,301196.SZ,34.38,29.22,-0.15008726003490414
2023-12-29,2024-02-01,2024-01-23,688257.SH,25.04,21.57,-0.1385782747603833
2023-12-29,2024-02-01,2024-01-23,301468.SZ,30.53,25.84,-0.15361939076318376
2023-12-29,2024-02-01,2024-01-23,301127.SZ,11.04,9.58,-0.13224637681159412
2023-12-29,2024-02-01,2024-01-23,002899.SZ,16.54,14.57,-0.11910519951632403
2023-12-29,2024-02-01,2024-01-23,301292.SZ,19.5,16.58,-0.1497435897435898
2023-12-29,2024-02-01,2024-01-23,603759.SH,8.31,7.29,-0.12274368231046939
2023-12-29,2024-02-01,2024-01-23,605028.SH,18.99,16.56,-0.12796208530805686
2023-12-29,2024-02-01,2024-01-23,300501.SZ,14.5,12.58,-0.13241379310344825
2023-12-29,2024-02-01,2024-01-23,605337.SH,14.1,12.03,-0.14680851063829792
2023-12-29,2024-02-01,2024-01-23,300246.SZ,10.31,8.73,-0.15324927255092147
2023-12-29,2024-02-01,2024-01-23,688151.SH,18.56,16.16,-0.1293103448275862
2023-12-29,2024-02-01,2024-01-23,301365.SZ,15.11,13.0,-0.1396426207809397
2023-12-29,2024-02-01,2024-01-23,300095.SZ,8.25,6.85,-0.1696969696969698
2023-12-29,2024-02-01,2024-01-23,688669.SH,18.79,15.78,-0.16019159127195315
2023-12-29,2024-02-01,2024-01-23,002860.SZ,13.01,10.96,-0.1575710991544964
2023-12-29,2024-02-01,2024-01-24,002394.SZ,8.32,7.3,-0.12259615384615385
2023-12-29,2024-02-01,2024-01-24,300877.SZ,17.39,14.99,-0.1380103507763082
2023-12-29,2024-02-01,2024-01-24,000833.SZ,6.18,5.44,-0.1197411003236245
2023-12-29,2024-02-01,2024-01-24,688350.SH,16.61,14.44,-0.13064419024683926
2023-12-29,2024-02-01,2024-01-24,002296.SZ,8.25,6.9,-0.16363636363636358
2023-12-29,2024-02-01,2024-01-24,003041.SZ,16.65,14.48,-0.13033033033033026
2023-12-29,2024-02-01,2024-01-24,300756.SZ,16.22,14.16,-0.12700369913686804
2023-12-29,2024-02-01,2024-01-24,002554.SZ,3.13,2.76,-0.1182108626198084
2023-12-29,2024-02-01,2024-01-24,605138.SH,7.74,6.72,-0.13178294573643412
2023-12-29,2024-02-01,2024-01-31,300196.SZ,10.9,9.57,-0.12201834862385319
2023-12-29,2024-02-01,2024-01-31,688370.SH,24.67,19.11,-0.22537494933117153
2023-12-29,2024-02-01,2024-01-31,603281.SH,26.3,22.71,-0.1365019011406844
2023-12-29,2024-02-01,2024-01-31,603511.SH,15.48,13.35,-0.13759689922480622
2023-12-29,2024-02-01,2024-01-31,301206.SZ,28.74,25.33,-0.11864996520528881
2023-12-29,2024-02-01,2024-01-31,605100.SH,15.91,13.82,-0.13136392206159642
2023-12-29,2024-02-01,2024-01-31,603170.SH,16.93,14.5,-0.14353219137625517
2023-12-29,2024-02-01,2024-01-31,301150.SZ,28.72,25.15,-0.12430362116991645
2023-12-29,2024-02-01,2024-01-31,300981.SZ,13.86,12.02,-0.13275613275613274
2023-12-29,2024-02-01,2024-02-01,300692.SZ,6.18,5.26,-0.1488673139158576
2023-12-29,2024-02-01,2024-02-01,301223.SZ,18.12,15.17,-0.16280353200883002
2023-12-29,2024-02-01,2024-02-01,301115.SZ,17.9,15.27,-0.1469273743016759
2023-12-29,2024-02-01,2024-02-01,002734.SZ,7.98,6.58,-0.17543859649122806
2023-12-29,2024-02-01,2024-02-01,301265.SZ,10.32,8.78,-0.14922480620155043
2023-12-29,2024-02-01,2024-02-01,603579.SH,20.84,17.72,-0.14971209213051828
2023-12-29,2024-02-01,2024-02-01,605189.SH,16.2,13.1,-0.191358024691358
2023-12-29,2024-02-01,2024-02-01,603966.SH,8.21,6.83,-0.16808769792935452
2023-12-29,2024-02-01,2024-02-01,301291.SZ,31.21,26.96,-0.13617430310797818
2023-12-29,2024-02-01,2024-02-01,001311.SZ,41.32,34.39,-0.16771539206195551
2023-12-29,2024-02-01,2024-02-01,688479.SH,20.3,16.93,-0.1660098522167488
2023-12-29,2024-02-01,2024-02-01,688175.SH,24.03,20.18,-0.16021639617145245
2023-12-29,2024-02-01,2024-02-01,605060.SH,16.35,14.28,-0.12660550458715603
2023-12-29,2024-02-01,2024-02-01,301160.SZ,36.77,31.0,-0.15692140331792226
2023-12-29,2024-02-01,2024-02-01,688317.SH,18.17,15.33,-0.15630159603742444
2023-12-29,2024-02-01,2024-02-01,300246.SZ,8.73,7.61,-0.12829324169530354
2023-12-29,2024-02-01,2024-02-01,002860.SZ,11.01,9.4,-0.1462306993642143
2023-12-29,2024-02-01,2024-02-01,300756.SZ,14.16,12.06,-0.14830508474576265
2024-01-31,2024-04-01,2024-02-06,300981.SZ,11.39,8.91,-0.21773485513608426
2024-01-31,2024-04-01,2024-02-06,301150.SZ,24.2,19.59,-0.19049586776859506
2024-01-31,2024-04-01,2024-02-06,301322.SZ,31.2,26.6,-0.14743589743589736
2024-01-31,2024-04-01,2024-02-06,300196.SZ,9.15,7.82,-0.1453551912568306
2024-01-31,2024-04-01,2024-02-06,002441.SZ,7.45,6.47,-0.1315436241610739
2024-01-31,2024-04-01,2024-02-06,002788.SZ,7.42,6.4,-0.13746630727762799
2024-01-31,2024-04-01,2024-02-06,301307.SZ,20.45,17.0,-0.16870415647921755
2024-01-31,2024-04-01,2024-02-06,002669.SZ,8.88,7.2,-0.18918918918918926
2024-01-31,2024-04-01,2024-02-06,300873.SZ,16.19,14.1,-0.12909203211859177
2024-01-31,2024-04-01,2024-02-06,688317.SH,15.33,13.14,-0.1428571428571428
2024-01-31,2024-04-01,2024-02-06,300976.SZ,34.82,28.59,-0.17892016082711082
2024-01-31,2024-04-01,2024-02-06,300982.SZ,20.82,16.79,-0.19356388088376564
2024-01-31,2024-04-01,2024-02-06,002765.SZ,4.6,3.6,-0.21739130434782605
2024-01-31,2024-04-01,2024-02-06,002772.SZ,6.78,5.76,-0.1504424778761062
2024-01-31,2024-04-01,2024-02-06,300120.SZ,5.1,3.79,-0.2568627450980392
2024-01-31,2024-04-01,2024-02-06,603020.SH,6.92,5.71,-0.17485549132947975
2024-01-31,2024-04-01,2024-02-06,301349.SZ,29.89,23.8,-0.20374707259953162
2024-01-31,2024-04-01,2024-02-06,002255.SZ,4.5,3.66,-0.18666666666666665
2024-01-31,2024-04-01,2024-02-06,001311.SZ,34.39,29.96,-0.12881651642919456
2024-01-31,2024-04-01,2024-02-06,300532.SZ,12.06,10.35,-0.14179104477611948
2024-01-31,2024-04-01,2024-02-06,603217.SH,13.84,11.6,-0.161849710982659
2024-01-31,2024-04-01,2024-02-06,688181.SH,19.29,14.89,-0.22809745982374285
2024-01-31,2024-04-01,2024-02-06,002394.SZ,6.97,5.73,-0.1779053084648493
2024-01-31,2024-04-01,2024-02-06,603898.SH,8.91,7.22,-0.18967452300785637
2024-01-31,2024-04-01,2024-02-06,605287.SH,13.58,10.66,-0.21502209131075112
2024-01-31,2024-04-01,2024-02-06,603681.SH,11.84,9.46,-0.2010135135135135
2024-01-31,2024-04-01,2024-02-06,603948.SH,17.93,15.0,-0.16341327384272164
2024-01-31,2024-04-01,2024-02-06,002448.SZ,5.56,4.66,-0.16187050359712218
2024-01-31,2024-04-01,2024-02-06,002303.SZ,2.95,2.39,-0.18983050847457628
2024-01-31,2024-04-01,2024-02-06,688391.SH,33.58,27.62,-0.17748659916617027
2024-01-31,2024-04-01,2024-02-06,300265.SZ,6.45,5.0,-0.22480620155038766
2024-01-31,2024-04-01,2024-02-06,300867.SZ,12.85,9.85,-0.2334630350194553
2024-01-31,2024-04-01,2024-02-06,300905.SZ,13.4,10.5,-0.21641791044776126
2024-01-31,2024-04-01,2024-02-06,688175.SH,20.18,16.23,-0.1957383548067393
2024-01-31,2024-04-01,2024-02-06,603339.SH,9.55,7.82,-0.18115183246073296
2024-01-31,2024-04-01,2024-02-06,688485.SH,9.59,8.0,-0.16579770594369136
2024-01-31,2024-04-01,2024-02-06,301305.SZ,14.75,12.46,-0.1552542372881356
2024-01-31,2024-04-01,2024-02-06,301189.SZ,20.5,15.85,-0.2268292682926829
2024-01-31,2024-04-01,2024-02-06,002860.SZ,9.4,7.4,-0.21276595744680848
2024-01-31,2024-04-01,2024-02-06,301292.SZ,14.5,11.76,-0.18896551724137933
2024-01-31,2024-04-01,2024-02-06,300801.SZ,12.7,10.93,-0.1393700787401575
2024-01-31,2024-04-01,2024-02-06,688370.SH,19.5,16.58,-0.1497435897435898
2024-01-31,2024-04-01,2024-02-06,688479.SH,16.93,14.04,-0.17070289427052576
2024-01-31,2024-04-01,2024-02-06,301468.SZ,23.15,19.64,-0.15161987041036706
2024-01-31,2024-04-01,2024-02-06,301223.SZ,15.17,12.71,-0.16216216216216206
2024-01-31,2024-04-01,2024-02-06,002225.SZ,3.25,2.72,-0.163076923076923
2024-01-31,2024-04-01,2024-02-06,300100.SZ,7.38,5.9,-0.20054200542005418
2024-01-31,2024-04-01,2024-02-06,688325.SH,25.46,19.18,-0.24666142969363714
2024-01-31,2024-04-01,2024-02-06,603095.SH,12.85,10.02,-0.22023346303501945
2024-01-31,2024-04-01,2024-02-06,001283.SZ,35.65,26.97,-0.24347826086956526
2024-01-31,2024-04-01,2024-02-06,688015.SH,13.91,11.2,-0.19482386772106408
2024-01-31,2024-04-01,2024-02-06,300700.SZ,11.5,8.93,-0.22347826086956524
2024-01-31,2024-04-01,2024-02-06,605058.SH,16.2,12.76,-0.2123456790123457
2024-01-31,2024-04-01,2024-02-06,301310.SZ,34.66,28.38,-0.18118869013271777
2024-01-31,2024-04-01,2024-02-06,688610.SH,30.1,25.38,-0.156810631229236
2024-01-31,2024-04-01,2024-02-06,301235.SZ,19.11,15.03,-0.2135007849293563
2024-01-31,2024-04-01,2024-02-06,301387.SZ,40.27,31.89,-0.20809535634467347
2024-01-31,2024-04-01,2024-02-06,688299.SH,9.8,7.81,-0.20306122448979602
2024-01-31,2024-04-01,2024-02-06,002899.SZ,12.89,9.71,-0.24670287044220318
2024-01-31,2024-04-01,2024-02-06,002328.SZ,4.79,4.19,-0.12526096033402911
2024-01-31,2024-04-01,2024-02-06,300756.SZ,12.06,9.41,-0.21973466003316755
2024-01-31,2024-04-01,2024-02-06,688273.SH,22.09,19.13,-0.13399728383884113
2024-01-31,2024-04-01,2024-02-06,688338.SH,22.58,19.59,-0.13241806908768816
2024-01-31,2024-04-01,2024-02-06,688633.SH,22.29,18.88,-0.15298340062808435
2024-01-31,2024-04-01,2024-02-06,688267.SH,15.67,13.23,-0.15571155073388643
2024-01-31,2024-04-01,2024-02-06,003036.SZ,9.35,7.15,-0.23529411764705876
2024-01-31,2024-04-01,2024-02-06,603887.SH,5.78,4.46,-0.22837370242214539
2024-01-31,2024-04-01,2024-02-06,300632.SZ,9.04,7.04,-0.22123893805309724
2024-03-29,2024-06-03,2024-04-15,920640.BJ,17.12,15.13,-0.11623831775700932
2024-03-29,2024-06-03,2024-04-16,003033.SZ,25.81,22.4,-0.1321193335916312
2024-03-29,2024-06-03,2024-04-16,300983.SZ,25.4,22.23,-0.12480314960629912
2024-03-29,2024-06-03,2024-04-16,605189.SH,13.75,12.01,-0.12654545454545452
2024-03-29,2024-06-03,2024-04-17,688186.SH,13.7,11.84,-0.1357664233576642
2024-03-29,2024-06-03,2024-04-17,688370.SH,18.76,16.22,-0.13539445628997882
2024-03-29,2024-06-03,2024-04-17,001311.SZ,38.06,33.1,-0.1303205465055176
2024-03-29,2024-06-03,2024-04-17,002628.SZ,2.69,2.25,-0.16356877323420072
2024-03-29,2024-06-03,2024-04-17,300867.SZ,12.37,10.49,-0.15198059822150356
2024-03-29,2024-06-03,2024-04-17,300692.SZ,5.37,4.65,-0.13407821229050276
2024-03-29,2024-06-03,2024-04-17,600638.SH,4.4,3.79,-0.13863636363636367
2024-03-29,2024-06-03,2024-04-17,688068.SH,30.72,27.26,-0.11263020833333326
2024-03-29,2024-06-03,2024-04-17,605287.SH,13.71,11.84,-0.1363967906637491
2024-03-29,2024-06-03,2024-04-17,603898.SH,9.22,8.0,-0.13232104121475063
2024-03-29,2024-06-03,2024-04-17,301246.SZ,17.25,14.3,-0.17101449275362313
2024-03-29,2024-06-03,2024-04-17,000514.SZ,3.4,2.88,-0.15294117647058825
2024-03-29,2024-06-03,2024-04-17,300982.SZ,19.2,16.93,-0.11822916666666661
2024-03-29,2024-06-03,2024-04-17,688232.SH,23.3,20.38,-0.1253218884120172
2024-03-29,2024-06-03,2024-04-17,688558.SH,22.0,19.01,-0.13590909090909087
2024-03-29,2024-06-03,2024-04-17,603903.SH,8.66,7.55,-0.128175519630485
2024-03-29,2024-06-03,2024-04-17,301093.SZ,25.7,22.2,-0.13618677042801552
2024-03-29,2024-06-03,2024-04-17,688073.SH,36.32,31.09,-0.14399779735682816
2024-03-29,2024-06-03,2024-04-17,688350.SH,13.16,11.54,-0.12310030395136784
2024-03-29,2024-06-03,2024-04-17,688479.SH,18.3,15.92,-0.13005464480874318
2024-03-29,2024-06-03,2024-04-17,688531.SH,72.0,63.5,-0.11805555555555558
2024-03-29,2024-06-03,2024-04-17,688151.SH,15.44,13.41,-0.13147668393782375
2024-03-29,2024-06-03,2024-05-21,920418.BJ,21.0,15.26,-0.2733333333333333
2024-03-29,2024-06-03,2024-05-22,603125.SH,27.62,21.22,-0.23171614771904425
2024-03-29,2024-06-03,2024-05-22,300983.SZ,22.23,17.7,-0.20377867746288802
2024-03-29,2024-06-03,2024-05-30,301322.SZ,32.47,22.73,-0.2999692023406221
2024-03-29,2024-06-03,2024-05-31,920599.BJ,9.58,8.46,-0.1169102296450939
2024-05-31,2024-08-01,2024-06-07,600467.SH,1.9,1.57,-0.17368421052631566
2024-05-31,2024-08-01,2024-06-07,002628.SZ,2.31,2.03,-0.12121212121212133
2024-05-31,2024-08-01,2024-06-07,300840.SZ,11.83,10.31,-0.12848689771766686
2024-05-31,2024-08-01,2024-06-07,688186.SH,12.2,10.45,-0.14344262295081966
2024-05-31,2024-08-01,2024-06-07,300434.SZ,8.53,7.64,-0.10433763188745604
2024-05-31,2024-08-01,2024-06-07,300692.SZ,5.1,4.54,-0.1098039215686274
2024-05-31,2024-08-01,2024-06-07,300867.SZ,12.27,10.89,-0.1124694376528117
2024-05-31,2024-08-01,2024-06-07,605189.SH,12.63,10.85,-0.14093428345209824
2024-05-31,2024-08-01,2024-06-07,688360.SH,13.05,11.4,-0.12643678160919547
2024-05-31,2024-08-01,2024-06-07,688679.SH,8.17,6.87,-0.1591187270501836
2024-05-31,2024-08-01,2024-06-07,605136.SH,6.54,5.6,-0.143730886850153
2024-05-31,2024-08-01,2024-06-07,603903.SH,7.91,7.0,-0.11504424778761069
2024-05-31,2024-08-01,2024-06-07,300095.SZ,6.06,5.27,-0.13036303630363033
2024-05-31,2024-08-01,2024-06-07,603333.SH,3.64,3.09,-0.15109890109890112
2024-05-31,2024-08-01,2024-06-07,603278.SH,8.03,7.18,-0.10585305105853049
2024-05-31,2024-08-01,2024-06-07,300420.SZ,2.48,2.11,-0.14919354838709686
2024-05-31,2024-08-01,2024-06-07,603811.SH,7.65,6.68,-0.12679738562091514
2024-05-31,2024-08-01,2024-06-07,300877.SZ,12.43,10.5,-0.15526950925181016
2024-05-31,2024-08-01,2024-06-07,601616.SH,3.17,2.79,-0.11987381703470024
2024-05-31,2024-08-01,2024-06-12,001311.SZ,38.58,27.0,-0.3001555209953344
2024-05-31,2024-08-01,2024-06-17,920735.BJ,26.31,23.01,-0.12542759407069548
2024-05-31,2024-08-01,2024-06-19,603137.SH,15.71,10.37,-0.3399108847867601
2024-05-31,2024-08-01,2024-06-20,688606.SH,57.73,48.61,-0.1579767884981812
2024-05-31,2024-08-01,2024-06-20,300997.SZ,14.1,12.33,-0.12553191489361704
2024-05-31,2024-08-01,2024-06-21,301322.SZ,22.65,19.55,-0.13686534216335533
2024-05-31,2024-08-01,2024-06-21,000407.SZ,3.01,2.63,-0.12624584717607967
2024-05-31,2024-08-01,2024-06-21,002187.SZ,4.85,4.23,-0.12783505154639163
2024-05-31,2024-08-01,2024-06-21,300938.SZ,23.77,20.57,-0.13462347496844762
2024-05-31,2024-08-01,2024-06-24,600693.SH,3.26,2.84,-0.1288343558282209
2024-05-31,2024-08-01,2024-06-24,603125.SH,20.14,17.42,-0.13505461767626603
2024-05-31,2024-08-01,2024-06-25,002303.SZ,2.79,2.37,-0.15053763440860213
2024-05-31,2024-08-01,2024-06-25,920418.BJ,15.31,13.02,-0.14957544088830832
2024-05-31,2024-08-01,2024-06-25,002040.SZ,6.04,5.25,-0.13079470198675502
2024-05-31,2024-08-01,2024-06-25,300592.SZ,13.4,11.6,-0.13432835820895528
2024-05-31,2024-08-01,2024-06-25,603898.SH,8.51,7.15,-0.1598119858989424
2024-05-31,2024-08-01,2024-06-25,603817.SH,5.37,4.68,-0.12849162011173187
2024-05-31,2024-08-01,2024-06-25,600638.SH,4.18,3.65,-0.12679425837320568
2024-05-31,2024-08-01,2024-06-25,600784.SH,5.22,4.54,-0.13026819923371646
2024-05-31,2024-08-01,2024-06-25,688151.SH,14.46,12.32,-0.14799446749654221
2024-05-31,2024-08-01,2024-06-25,002969.SZ,3.27,2.73,-0.1651376146788991
2024-05-31,2024-08-01,2024-06-25,301391.SZ,51.5,43.24,-0.16038834951456304
2024-05-31,2024-08-01,2024-06-25,605288.SH,34.84,30.0,-0.13892078071182556
2024-05-31,2024-08-01,2024-06-25,301109.SZ,16.94,14.51,-0.1434474616292799
2024-05-31,2024-08-01,2024-06-25,603681.SH,14.19,12.24,-0.13742071881606766
2024-05-31,2024-08-01,2024-06-25,600865.SH,7.25,6.37,-0.12137931034482752
2024-05-31,2024-08-01,2024-06-25,000530.SZ,4.04,3.5,-0.13366336633663367
2024-05-31,2024-08-01,2024-06-25,603948.SH,18.31,15.99,-0.12670671764063346
2024-05-31,2024-08-01,2024-06-25,300873.SZ,16.29,14.5,-0.10988336402701038
2024-05-31,2024-08-01,2024-06-25,688350.SH,12.66,11.06,-0.12638230647709314
2024-05-31,2024-08-01,2024-06-26,600731.SH,5.26,4.51,-0.14258555133079853
2024-05-31,2024-08-01,2024-06-26,688767.SH,28.59,24.6,-0.13955928646379845
2024-05-31,2024-08-01,2024-06-28,603278.SH,7.18,6.25,-0.1295264623955431
2024-05-31,2024-08-01,2024-07-01,688480.SH,31.77,27.85,-0.12338684293358504
2024-05-31,2024-08-01,2024-07-03,301115.SZ,15.68,13.76,-0.12244897959183676
2024-05-31,2024-08-01,2024-07-03,300840.SZ,10.31,9.03,-0.12415130940834151
2024-05-31,2024-08-01,2024-07-04,920522.BJ,16.65,12.43,-0.2534534534534534
2024-05-31,2024-08-01,2024-07-05,605287.SH,13.19,11.3,-0.1432903714935556
2024-05-31,2024-08-01,2024-07-05,002899.SZ,14.6,12.84,-0.1205479452054794
2024-05-31,2024-08-01,2024-07-05,301277.SZ,14.56,12.53,-0.13942307692307698
2024-05-31,2024-08-01,2024-07-05,300592.SZ,11.6,10.23,-0.11810344827586206
2024-05-31,2024-08-01,2024-07-09,300983.SZ,16.92,14.66,-0.1335697399527187
2024-05-31,2024-08-01,2024-07-09,920599.BJ,8.42,7.35,-0.12707838479809985
2024-05-31,2024-08-01,2024-07-09,300695.SZ,39.51,34.6,-0.1242723361174386
2024-05-31,2024-08-01,2024-07-09,001380.SZ,20.6,17.71,-0.14029126213592236
2024-05-31,2024-08-01,2024-07-09,603230.SH,12.72,11.09,-0.12814465408805042
2024-05-31,2024-08-01,2024-07-09,603116.SH,4.88,4.25,-0.12909836065573765
2024-05-31,2024-08-01,2024-07-09,688479.SH,16.89,14.82,-0.12255772646536411
2024-05-31,2024-08-01,2024-07-09,301305.SZ,16.7,14.61,-0.12514970059880237
2024-05-31,2024-08-01,2024-07-09,000880.SZ,8.63,7.24,-0.16106604866743923
2024-05-31,2024-08-01,2024-07-09,001311.SZ,26.51,22.71,-0.1433421350433799
2024-05-31,2024-08-01,2024-07-09,603278.SH,6.21,5.44,-0.12399355877616736
2024-05-31,2024-08-01,2024-07-11,600467.SH,1.57,1.41,-0.1019108280254778
2024-05-31,2024-08-01,2024-07-11,603903.SH,7.0,5.98,-0.14571428571428569
2024-05-31,2024-08-01,2024-07-17,301061.SZ,46.2,40.68,-0.11948051948051952
2024-05-31,2024-08-01,2024-07-17,688786.SH,25.76,22.55,-0.12461180124223603
2024-05-31,2024-08-01,2024-07-17,688186.SH,10.45,9.16,-0.12344497607655491
2024-05-31,2024-08-01,2024-07-24,301391.SZ,43.24,36.73,-0.15055504162812217
2024-05-31,2024-08-01,2024-07-25,002394.SZ,6.77,5.91,-0.12703101920236326
2024-05-31,2024-08-01,2024-07-25,688391.SH,30.85,26.25,-0.14910858995137766
2024-05-31,2024-08-01,2024-07-25,688480.SH,26.73,22.87,-0.1444070332959222
2024-05-31,2024-08-01,2024-07-26,301319.SZ,29.0,25.6,-0.11724137931034473
2024-07-31,2024-10-08,2024-08-16,002971.SZ,17.96,15.66,-0.1280623608017818
2024-07-31,2024-10-08,2024-08-20,301096.SZ,43.13,37.97,-0.11963830280547194
2024-07-31,2024-10-08,2024-08-21,002674.SZ,9.1,7.84,-0.1384615384615384
2024-07-31,2024-10-08,2024-08-26,600785.SH,10.57,9.16,-0.1333964049195837
2024-07-31,2024-10-08,2024-08-26,603135.SH,9.18,8.06,-0.12200435729847492
2024-07-31,2024-10-08,2024-08-26,688410.SH,11.58,8.79,-0.2409326424870467
2024-07-31,2024-10-08,2024-08-26,001311.SZ,23.55,19.81,-0.15881104033970284
2024-07-31,2024-10-08,2024-08-26,601033.SH,15.53,13.69,-0.11848036059240175
2024-07-31,2024-10-08,2024-08-28,301102.SZ,8.55,7.42,-0.1321637426900586
2024-07-31,2024-10-08,2024-08-28,603119.SH,14.67,12.95,-0.1172460804362645
2024-07-31,2024-10-08,2024-08-28,300816.SZ,19.57,17.76,-0.09248850281042409
2024-07-31,2024-10-08,2024-08-29,603579.SH,13.78,11.77,-0.14586357039187225
2024-07-31,2024-10-08,2024-08-29,603230.SH,11.3,9.92,-0.12212389380530975
2024-07-31,2024-10-08,2024-09-05,002441.SZ,7.37,6.41,-0.1302578018995929
2024-07-31,2024-10-08,2024-09-09,603071.SH,12.34,10.8,-0.12479740680713125
2024-07-31,2024-10-08,2024-09-13,001215.SZ,26.19,22.66,-0.13478426880488736
2024-07-31,2024-10-08,2024-09-18,603681.SH,11.33,9.95,-0.12180052956751997
2024-07-31,2024-10-08,2024-09-18,603217.SH,14.08,12.45,-0.11576704545454553
2024-07-31,2024-10-08,2024-09-18,002448.SZ,5.85,5.12,-0.12478632478632468
2024-07-31,2024-10-08,2024-09-18,003041.SZ,11.64,10.13,-0.1297250859106529
2024-07-31,2024-10-08,2024-09-19,603903.SH,6.18,5.39,-0.12783171521035597
2024-07-31,2024-10-08,2024-09-19,300840.SZ,8.84,7.77,-0.12104072398190047
2024-09-30,2024-12-02,2024-10-10,688267.SH,24.44,21.1,-0.1366612111292962
2024-09-30,2024-12-02,2024-10-10,603020.SH,8.2,7.18,-0.12439024390243902
2024-09-30,2024-12-02,2024-10-10,000407.SZ,3.5,3.1,-0.11428571428571421
2024-09-30,2024-12-02,2024-10-10,603116.SH,5.32,4.6,-0.13533834586466176
2024-09-30,2024-12-02,2024-10-10,605287.SH,14.1,12.28,-0.12907801418439724
2024-09-30,2024-12-02,2024-10-10,301109.SZ,19.88,16.84,-0.1529175050301811
2024-09-30,2024-12-02,2024-10-10,300867.SZ,16.24,13.56,-0.16502463054187178
2024-09-30,2024-12-02,2024-10-10,688075.SH,46.0,38.82,-0.1560869565217391
2024-09-30,2024-12-02,2024-10-10,601033.SH,16.68,14.49,-0.13129496402877694
2024-09-30,2024-12-02,2024-10-10,301362.SZ,44.32,37.65,-0.15049638989169678
2024-09-30,2024-12-02,2024-10-10,301305.SZ,21.0,17.72,-0.1561904761904762
2024-09-30,2024-12-02,2024-10-10,688350.SH,14.25,12.26,-0.13964912280701758
2024-09-30,2024-12-02,2024-10-10,301223.SZ,19.55,16.31,-0.1657289002557546
2024-09-30,2024-12-02,2024-10-10,301235.SZ,22.9,19.09,-0.16637554585152836
2024-09-30,2024-12-02,2024-10-10,920522.BJ,21.22,18.66,-0.12064090480678602
2024-09-30,2024-12-02,2024-10-10,688338.SH,30.1,26.21,-0.12923588039867107
2024-09-30,2024-12-02,2024-10-10,603137.SH,12.1,10.62,-0.12231404958677694
2024-09-30,2024-12-02,2024-10-10,603903.SH,7.35,6.41,-0.12789115646258498
2024-09-30,2024-12-02,2024-10-10,300196.SZ,13.9,11.28,-0.1884892086330936
2024-09-30,2024-12-02,2024-10-10,688679.SH,9.12,7.67,-0.1589912280701754
2024-09-30,2024-12-02,2024-10-10,301196.SZ,39.0,34.8,-0.10769230769230775
2024-09-30,2024-12-02,2024-10-10,605566.SH,18.42,16.06,-0.12812160694896868
2024-09-30,2024-12-02,2024-10-10,301222.SZ,29.08,25.09,-0.1372077028885832
2024-09-30,2024-12-02,2024-10-10,688257.SH,19.47,16.74,-0.140215716486903
2024-09-30,2024-12-02,2024-10-10,300692.SZ,6.18,5.14,-0.16828478964401294
2024-09-30,2024-12-02,2024-10-10,920599.BJ,13.0,10.94,-0.15846153846153854
2024-09-30,2024-12-02,2024-10-10,300840.SZ,13.28,10.4,-0.216867469879518
2024-09-30,2024-12-02,2024-10-10,300877.SZ,15.04,13.09,-0.12965425531914887
